IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"54.93.49.91","integriser.pl","","","","","integriser.pl|dev-integriser.pl|*.dev-integriser.pl|*.integriser.pl","","false"
"54.93.49.92","asambeauty.com","","","","","asambeauty.com|*.asambeauty.com","","false"
"54.93.49.95","cell1.fra.prod.dashboard.capstone.ai.aws.dev","","","","","cell1.fra.prod.dashboard.capstone.ai.aws.dev","","false"
"54.93.49.120","test.cc.bijnpo.nl","","","","","test.cc.bijnpo.nl|www.test.cc.bijnpo.nl","","false"
"54.93.49.137","www.amazon.com","","","","","","","false"
"54.93.49.146","*.camojojo.com","","","","","*.camojojo.com","","false"
"54.93.49.159","odetacatana.com","","","","","odetacatana.com|www.odetacatana.com","","false"
"54.93.49.222","*.sepettakip.com","","","","","*.sepettakip.com|sepettakip.com","","false"
"54.93.49.232","features.opscoreflighttracking-staging.net","","","","","features.opscoreflighttracking-staging.net|*.features.opscoreflighttracking-staging.net","","false"
"54.93.50.12","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.visurafacile.com|visurafacile.com","","false"
"54.93.49.224","www.example.com","Bitnami","","","","","","true"
"54.93.50.9","api.agilekraken.com","","","","","api.agilekraken.com","","false"
"54.93.50.16","*.sharefilestaging.io","","","","","*.sharefilestaging.io","","false"
"54.93.49.233","*.eu.dev.bf.cinemo.com","","","","","*.dev.bf.cinemo.com|*.eu.dev.bf.cinemo.com","","false"
"54.93.50.22","*.blinkto.click","","","","","*.blinkto.click","","false"
"54.93.50.15","main-musing-haslett-6je1daw.cribl.cloud","","","","","main-musing-haslett-6je1daw.cribl.cloud|default.main.musing-haslett-6je1daw.cribl.cloud|in.main-default-musing-haslett-6je1daw.cribl.cloud|*.main.musing-haslett-6je1daw.cribl.cloud","","false"
"54.93.50.29","kube-apiserver","","","","","07f4f5a8bf306024032c98de3f886e31.gr7.eu-central-1.eks.amazonaws.com|ip-172-16-60-203.eu-central-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.1.101|172.16.60.203","false"
"54.93.50.34","stx-tixngo-backoffice-int5.quantum.secutix.com","","","","","stx-tixngo-backoffice-int5.quantum.secutix.com","","false"
"54.93.50.61","kube-apiserver","","","","","af4b8e8251d5ca4104bbeee355246048.gr7.eu-central-1.eks.amazonaws.com|ip-172-16-98-189.eu-central-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.30.234.145|172.16.98.189","false"
"54.93.50.30","54.93.50.30","","","","","54.93.50.30","","false"
"54.93.50.72","oauth-test.yango.com","Yandex LLC","","","","*.oauth-test.yango.com|oauth-test.yango.com","","false"
"54.93.50.80","gfawebdev.alzp.tgscloud.net","","","","","gfawebdev.alzp.tgscloud.net|dev.gfa.totalenergies.fr","","false"
"54.93.50.134","*.dtag.airtiescloud.eu","","","","","*.dtag.airtiescloud.eu","","false"
"54.93.50.149","*.development.medicenter.ifap.de","","","","","*.development.medicenter.ifap.de","","false"
"54.93.50.146","cron.sparklingsociety.net","","","","","cron.sparklingsociety.net","","false"
