IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"44.210.246.83","firehose.us-east-1.amazonaws.com","","","","","firehose-fips.us-east-1.amazonaws.com|*.firehose.us-east-1.vpce.amazonaws.com|firehose.us-east-1.amazonaws.com","","false"
"44.210.246.84","firehose.us-east-1.amazonaws.com","","","","","firehose-fips.us-east-1.amazonaws.com|*.firehose.us-east-1.vpce.amazonaws.com|firehose.us-east-1.amazonaws.com","","false"
"44.210.246.85","kinesis-pod1-cell11.us-east-1.amazonaws.com","","","","","*.data-kinesis-pod1.us-east-1.amazonaws.com|*.control-kinesis-pod1.us-east-1.amazonaws.com|kinesis-pod1-cell11.us-east-1.amazonaws.com","","false"
"44.210.246.86","firehose.us-east-1.amazonaws.com","","","","","firehose-fips.us-east-1.amazonaws.com|*.firehose.us-east-1.vpce.amazonaws.com|firehose.us-east-1.amazonaws.com","","false"
"44.210.246.87","kinesis-cell13-onebox.us-east-1.amazonaws.com","","","","","*.data-kinesis-fips.us-east-1.amazonaws.com|*.control-kinesis-fips.us-east-1.amazonaws.com|*.data-kinesis.us-east-1.amazonaws.com|*.control-kinesis.us-east-1.amazonaws.com|kinesis-cell13-onebox.us-east-1.amazonaws.com","","false"
"44.210.246.88","firehose.us-east-1.amazonaws.com","","","","","firehose-fips.us-east-1.amazonaws.com|*.firehose.us-east-1.vpce.amazonaws.com|firehose.us-east-1.amazonaws.com","","false"
"44.210.246.89","kinesis-cell14-onebox.us-east-1.amazonaws.com","","","","","*.data-kinesis-fips.us-east-1.amazonaws.com|*.control-kinesis-fips.us-east-1.amazonaws.com|*.data-kinesis.us-east-1.amazonaws.com|*.control-kinesis.us-east-1.amazonaws.com|kinesis-cell14-onebox.us-east-1.amazonaws.com","","false"
"44.210.246.90","firehose.us-east-1.amazonaws.com","","","","","firehose-fips.us-east-1.amazonaws.com|*.firehose.us-east-1.vpce.amazonaws.com|firehose.us-east-1.amazonaws.com","","false"
"44.210.246.91","firehose.us-east-1.amazonaws.com","","","","","firehose-fips.us-east-1.amazonaws.com|*.firehose.us-east-1.vpce.amazonaws.com|firehose.us-east-1.amazonaws.com","","false"
"44.210.246.94","firehose.us-east-1.amazonaws.com","","","","","firehose-fips.us-east-1.amazonaws.com|*.firehose.us-east-1.vpce.amazonaws.com|firehose.us-east-1.amazonaws.com","","false"
"44.210.246.93","kinesis-perfgamma-cell11.us-east-1.amazonaws.com","Amazon.com Inc.","US","Seattle","Washington","*.data-kinesis-perfgamma.us-east-1.amazonaws.com|*.control-kinesis-perfgamma.us-east-1.amazonaws.com|kinesis-perfgamma-cell11.us-east-1.amazonaws.com","","false"
"44.210.246.92","kinesis-perfgamma-cell10.us-east-1.amazonaws.com","Amazon.com Inc.","US","Seattle","Washington","*.data-kinesis-perfgamma.us-east-1.amazonaws.com|*.control-kinesis-perfgamma.us-east-1.amazonaws.com|kinesis-perfgamma-cell10.us-east-1.amazonaws.com","","false"
"44.210.246.95","kinesis-perfgamma-cell12.us-east-1.amazonaws.com","Amazon.com Inc.","US","Seattle","Washington","*.data-kinesis-perfgamma.us-east-1.amazonaws.com|*.control-kinesis-perfgamma.us-east-1.amazonaws.com|kinesis-perfgamma-cell12.us-east-1.amazonaws.com","","false"
"44.210.246.96","firehose.us-east-1.amazonaws.com","","","","","firehose-fips.us-east-1.amazonaws.com|*.firehose.us-east-1.vpce.amazonaws.com|firehose.us-east-1.amazonaws.com","","false"
"44.210.246.97","firehose.us-east-1.amazonaws.com","","","","","firehose-fips.us-east-1.amazonaws.com|*.firehose.us-east-1.vpce.amazonaws.com|firehose.us-east-1.amazonaws.com","","false"
"44.210.246.98","kinesis-perfgamma-cell10.us-east-1.amazonaws.com","Amazon.com Inc.","US","Seattle","Washington","*.data-kinesis-perfgamma.us-east-1.amazonaws.com|*.control-kinesis-perfgamma.us-east-1.amazonaws.com|kinesis-perfgamma-cell10.us-east-1.amazonaws.com","","false"
"44.210.246.100","firehose.us-east-1.amazonaws.com","","","","","firehose-fips.us-east-1.amazonaws.com|*.firehose.us-east-1.vpce.amazonaws.com|firehose.us-east-1.amazonaws.com","","false"
"44.210.246.99","firehose.us-east-1.amazonaws.com","","","","","firehose-fips.us-east-1.amazonaws.com|*.firehose.us-east-1.vpce.amazonaws.com|firehose.us-east-1.amazonaws.com","","false"
"44.210.246.101","firehose.us-east-1.amazonaws.com","","","","","firehose-fips.us-east-1.amazonaws.com|*.firehose.us-east-1.vpce.amazonaws.com|firehose.us-east-1.amazonaws.com","","false"
