IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"3.248.76.139","forgedm-s-ew1.cosv2-s-ew1-es.autodesk.com","Autodesk, Inc.","US","San Rafael","California","forgedm-s-ew1.cosv2-s-ew1-es.autodesk.com|blue.forgedm-s-ew1.cosv2-s-ew1-es.autodesk.com|forge-dm-stg-emea.autodesk.com|forgedm-s-ew1-zp.cosv2-s-ew1-es.autodesk.com|forge-dm-streaming-stg-emea.autodesk.com|blue.forgedm-s-ew1.cloudos.autodesk.com|blue.forgedm-s-ew1-test.cloudos.autodesk.com|streamblue.forgedm-s-ew1.cloudos.autodesk.com|streamblue.forgedm-s-ew1-test.cloudos.autodesk.com|streamblue.forgedm-s-ew1-zp.cosv2-s-ew1-es.autodesk.com","","false"
"3.248.76.141","*.execute-api.eu-west-1.amazonaws.com","","","","","*.execute-api.eu-west-1.amazonaws.com","","false"
"3.248.76.131","*.kuancds.com","","","","","*.kuancds.com|kuancds.com","","false"
"3.248.76.153","reservation-cenir-staging.icm-institute.org","","","","","reservation-cenir-staging.icm-institute.org","","false"
"3.248.76.155","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"3.248.76.157","shipstation.com","Auctane LLC","US","Austin","Texas","shipstation.com|*.shipstation.com","","false"
"3.248.76.161","*.c8.eu-west-1.airflow.amazonaws.com","","","","","*.c8.eu-west-1.airflow.amazonaws.com","","false"
"3.248.76.168","euw1stg.tempest.com","","","","","euw1stg.tempest.com|*.euw1stg.tempest.com","","false"
"3.248.76.167","*.leadintelligence.co.uk","","","","","*.leadintelligence.co.uk|leadintelligence.co.uk","","false"
"3.248.76.182","*.cloud.openbravo.com","","","","","*.cloud.openbravo.com|cloud.openbravo.com","","false"
"3.248.76.176","api.gpss.nvidiagrid.net","","","","","api.gpss.nvidiagrid.net|eu-west-1.api.gpss.nvidiagrid.net","","false"
"3.248.76.194","*.bluecrestwellness.com","","","","","*.bluecrestwellness.com","","false"
"3.248.76.193","kube-apiserver","","","","","6dde77efd45dc4920da2be5670db5c86.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-120-167.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.10.0.1|10.0.37.170|172.16.120.167","false"
"3.248.76.228","*.dqr66ikc4n28c.eu-west-1.cs.amazonlightsail.com","","","","","*.dqr66ikc4n28c.eu-west-1.cs.amazonlightsail.com","","false"
"3.248.76.205","int.cd.s.joyn.de","","","","","int.cd.s.joyn.de|*.stg.cd.s.joyn.de|*.int.cd.s.joyn.de|stg.cd.s.joyn.de|*.dev.cd.s.joyn.de|dev.cd.s.joyn.de","","false"
"3.248.76.225","kube-apiserver","","","","","40bc3181388d772cda5616871ee96346.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-121-127.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.31.190.81|10.0.121.127","false"
"3.248.76.231","www.ednco.com","","","","","www.ednco.com|*.vibrerlocal.com|www.vibrerlocal.com|*.ednco.com|vibrerlocal.com|ednco.com|*.evenements.ednco.com|evenements.ednco.com","","false"
"3.248.76.198","api.eu-west-1.gamma.maester.aws.a2z.com","","","","","api.eu-west-1.gamma.maester.aws.a2z.com","","false"
"3.248.76.240","*.hiperos.com","","","","","*.hiperos.com","","false"
"3.248.76.220","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"3.248.76.208","*.guerinsolutions.com","","","","","*.guerinsolutions.com","","false"
"3.248.76.230","registry.cm-production-eu.int.datarobot.com","","","","","registry.cm-production-eu.int.datarobot.com","","false"
"3.248.74.242","staging-warehouse.plt.dev","","","","","staging-warehouse.plt.dev|*.plt.dev","","false"
"3.248.76.236","albodocenti-test.servizimed3.it","","","","","albodocenti-test.servizimed3.it","","false"
"3.248.75.215","active.support","","","","","active.support|*.partner.active.support|*.active.support|*.stg.active.support","","false"
"3.248.77.6","*.lidya.info","","","","","*.lidya.info","","false"
"3.248.76.248","ireland-qa.superwilbur.com","","","","","ireland-qa.superwilbur.com|*.ireland-qa.superwilbur.com","","false"
"3.248.76.252","localhost","none","US","Sometown","Someprovince","","","true"
"3.248.76.247","chat.insendi.com","","","","","chat.insendi.com","","false"
"3.248.77.1","*.scanmarket.com","Scanmarket A/S","DK","","Midtjylland","*.scanmarket.com|scanmarket.com","","false"
"3.248.77.0","train.datascientest.com","","","","","train.datascientest.com","","false"
"3.248.77.5","api.hub.ucc.vodafone.com","","","","","api.hub.ucc.vodafone.com","","false"
"3.248.77.16","*.rmq.cloudamqp.com","","","","","*.in.cloudamqp.com|*.rmq.cloudamqp.com","","false"
