IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"13.215.181.210","kube-apiserver","","","","","5224781007a6193b55283c6b2a5e45e6.gr7.ap-southeast-1.eks.amazonaws.com|ip-10-0-96-179.ap-southeast-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.170.6.55|10.0.96.179","false"
"13.215.181.222","kube-apiserver","","","","","ff39c6bdd03f18051072d9cb4fb32868.gr7.ap-southeast-1.eks.amazonaws.com|ip-172-16-62-22.ap-southeast-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.42.122.196|172.16.62.22","false"
"13.215.181.205","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"13.215.181.225","www.heytapmobile.com","HEYTAP PTE. LTD.","SG","Singapore","","www.heytapmobile.com|heytapcs2.com|heytapdl.com|heytapimg.com|cubefs.io|qponmobile.com|qpon.id|*.heytapcs2.com|*.ocs-ap-south1.heytapcs2.com|*.ocs-ap-southeast1.heytapcs2.com|*.opay.heytapmobile.com|*.ads.heytapmobile.com|*.ait.heytapmobile.com|*.apps.heytapmobile.com|*.as.heytapmobile.com|*.bot.heytapmobile.com|*.browser.heytapmobile.com|*.cc.heytapmobile.com|*.cdo.heytapmobile.com|*.cpc.heytapmobile.com|*.dc.heytapmobile.com|*.finz.heytapmobile.com|*.game.heytapmobile.com|*.gamesdk.heytapmobile.com|*.health.heytapmobile.com|*.heytapdl.com|*.heytapimg.com|*.heytapmobile.com|*.instant.heytapmobile.com|*.iot.heytapmobile.com|*.magazine.heytapmobile.com|*.music.heytapmobile.com|*.ocloud.heytapmobile.com|*.open.heytapmobile.com|*.play.heytapmobile.com|*.pull.heytapmobile.com|*.push.heytapmobile.com|*.sc.heytapmobile.com|*.search.heytapmobile.com|*.slp.heytapmobile.com|*.sms.heytapmobile.com|*.store.heytapmobile.com|*.theme.heytapmobile.com|*.uc.heytapmobile.com|*.weather.heytapmobile.com|*.tapdwz.com|*.soloop.heytapmobile.com|*.ocs-ap-south1.heytapmobile.com|*.ocs-ap-southeast1.heytapmobile.com|*.allawnos.com|*.allawnv.com|*.allawnofs.com|*.upspush.com|*.cubefs.io|*.qponmobile.com|*.qpon.id|heytapmobile.com","","false"
"13.215.181.230","*.opensci.io","","","","","*.opensci.io|opensci.io","","false"
"13.215.181.232","kube-apiserver","","","","","02500be1880455dc770fb6fd6cea5cd4.gr7.ap-southeast-1.eks.amazonaws.com|ip-172-16-167-249.ap-southeast-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.128.45.229|172.16.167.249","false"
"13.215.181.245","*.ap-southeast-1.es.amazonaws.com","","","","","*.ap-southeast-1.es.amazonaws.com","","false"
"13.215.181.242","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.gametest123.com|gametest123.com","","false"
"13.215.182.1","*.cgtn.com","China Media Group","CN","","Beijing","*.cgtn.com|cgtn.com","","false"
"13.215.182.11","*.omnichat.ai","","","","","*.omnichat.ai|*.easychat.co","","false"
"13.215.182.20","accounts.uat.sg-alliance.com","","","","","accounts.uat.sg-alliance.com","","false"
"13.215.182.25","api-glims.scitechnology.id","","","","","api-glims.scitechnology.id","","false"
"13.215.182.33","kube-apiserver","","","","","3afc78ddbe57b3730829cfed43e00c5d.gr7.ap-southeast-1.eks.amazonaws.com|ip-172-16-50-185.ap-southeast-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.99.171|172.16.50.185","false"
"13.215.182.37","kube-apiserver","","","","","9653d8086a59ee8bf574419acf68cef5.gr7.ap-southeast-1.eks.amazonaws.com|ip-10-0-179-111.ap-southeast-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.26.95|10.0.179.111","false"
"13.215.182.40","tamale-proxy.prod.ap-southeast-1.hermes.mobile-messaging.aws.dev","","","","","tamale-proxy.prod.ap-southeast-1.hermes.mobile-messaging.aws.dev","","false"
"13.215.182.48","*.jlyops.vip","","","","","*.jlyops.vip","","false"
"13.215.182.53","kdY7ko9rPiqAWK7.net","","","","","","","false"
"13.215.182.66","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"13.215.182.81","*.manjarewards.com","","","","","*.manjarewards.com|manjarewards.com","","false"
"13.215.182.97","livehelp100.com","","","","","livehelp100.com|www.livehelp100.com","","false"
"13.215.182.98","pasangterus.xyz","","","","","pasangterus.xyz|www.pasangterus.xyz","","false"
"13.215.182.100","kube-apiserver","","","","","8453f45d0c0fdc79898cbd9975bdb06a.gr7.ap-southeast-1.eks.amazonaws.com|ip-172-16-98-245.ap-southeast-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.93.40|172.16.98.245","false"
"13.215.182.108","sandbox.spatialverse.online","","","","","sandbox.spatialverse.online|*.sandbox.spatialverse.online","","false"
