IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"98.86.191.6","kube-apiserver","","","","","3b0577cfb92e2bd7c2a7a02086da858b.gr7.us-east-1.eks.amazonaws.com|ip-172-16-59-209.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.10.30.136|172.16.59.209","false"
"98.86.191.10","*.c44.us-east-1.airflow.amazonaws.com","","","","","*.c44.us-east-1.airflow.amazonaws.com","","false"
"98.86.191.17","*.on.opus2.com","","","","","*.on.opus2.com","","false"
"98.86.191.23","jobtracker-test.ashleycjones.com","","","","","jobtracker-test.ashleycjones.com","","false"
"98.86.191.34","*.digitallending.com","","","","","*.digitallending.com","","false"
"98.86.191.36","lass.cell-1.gamma.us-east-1.nonprod.connect.aws.a2z.com","","","","","lass.cell-1.gamma.us-east-1.nonprod.connect.aws.a2z.com|*.lass.cell-1.gamma.us-east-1.nonprod.connect.aws.a2z.com","","false"
"98.86.191.39","utsa.test.mycollegeapplication.org","","","","","utsa.test.mycollegeapplication.org","","false"
"98.86.191.49","*.intelichek.net","","","","","*.intelichek.net","","false"
"98.86.191.48","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.besf242.org|besf242.org","","false"
"98.86.191.51","sandbox-j8sb95uw5so.rise.cloud.sap","","","","","sandbox-j8sb95uw5so.rise.cloud.sap","","false"
"98.86.191.53","etx-aelsabba.mla.annapurna.aws.a2z.com","Automatically created by Exceed TurboX Install","","","","etx-aelsabba.mla.annapurna.aws.a2z.com","","true"
"98.86.191.58","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"98.86.191.59","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"98.86.191.61","universal-auth-service-prod.us-east-1.lb.cvent.com","","","","","universal-auth-service-prod.us-east-1.lb.cvent.com|universal-auth-service-production.us-east-1.lb.cvent.com|universal-auth-service.us-east-1.cvent-production.cvent.cloud|universal-auth-service.cvent-production.cvent.cloud","","false"
"98.86.191.76","cell1.alpha.us-east-1.rca.s3tables-replication.s3.aws.dev","","","","","cell1.alpha.us-east-1.rca.s3tables-replication.s3.aws.dev","","false"
"98.86.191.79","*.st-learningally.org","","","","","*.st-learningally.org","","false"
"98.86.191.86","*.stg.splunkcloud.com","Splunk LLC","US","San Francisco","California","*.stg.splunkcloud.com|stg.splunkcloud.com","","false"
"98.86.191.89","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"98.86.191.96","*.cam.field1st.com","","","","","*.cam.field1st.com|cam.ai.field1st.com|cam.api.field1st.com|cam.field1st.com","","false"
"98.86.191.98","*.drifttools.com","","","","","*.drifttools.com","","false"
"98.86.191.102","account.cit.api.here.com","HERE Global B.V.","NL","Eindhoven","Noord-Brabant","account.cit.api.here.com|cit.account.api.here.com|cit.account.here.com|cit.api.eu-west-1.account.here.com|cit.api.us-east-1.account.here.com|cit.api.us-west-2.account.here.com|cit.eu-west-1.account.here.com|cit.us-east-1.account.here.com|cit.us-west-2.account.here.com|sit.account.api.here.com|stg.account.api.here.com|stg.account.here.com|stg.api.eu-west-1.account.here.com|stg.api.us-east-1.account.here.com|stg.api.us-west-2.account.here.com|stg.eu-west-1.account.here.com|stg.us-east-1.account.here.com|stg.us-west-2.account.here.com|cit.api.ap-southeast-1.account.here.com|cit.ap-southeast-1.account.here.com|stg.api.ap-southeast-1.account.here.com|stg.ap-southeast-1.account.here.com|account.sit.api.here.com|perfstg.us-east-1.account.here.com|sit.mtls.account.api.here.com|sit.mtls.api.ap-southeast-1.account.here.com|sit.mtls.api.eu-west-1.account.here.com|sit.mtls.api.us-east-1.account.here.com|sit.mtls.api.us-west-2.account.here.com|perfstg.mtls.us-east-1.account.here.com|stg.mtls.account.api.here.com|stg.mtls.api.ap-southeast-1.account.here.com|stg.mtls.api.eu-west-1.account.here.com|stg.mtls.api.us-east-1.account.here.com|stg.mtls.api.us-west-2.account.here.com","","false"
"98.86.191.107","cmthec.aws.gartner.com","","","","","cmthec.aws.gartner.com","","false"
"98.86.191.110","*.pa96sudlj613i.us-east-1.cs.amazonlightsail.com","","","","","*.pa96sudlj613i.us-east-1.cs.amazonlightsail.com","","false"
"98.86.191.123","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"98.86.191.124","*.gsm8hs1rvfzkt.us-east-1.cs.amazonlightsail.com","","","","","*.gsm8hs1rvfzkt.us-east-1.cs.amazonlightsail.com","","false"
"98.86.191.129","*.prd.coreengineering.bemobi.team","","","","","*.prd.coreengineering.bemobi.team","","false"
"98.86.191.133","*.adsbynimbus.com","","","","","*.adsbynimbus.com","","false"
"98.86.191.132","ai-golden-path.pplane.qagr.io","","","","","ai-golden-path.pplane.qagr.io","","false"
"98.86.191.139","cell2.us-east-1.prod.control-plane.aurora.aws.dev","","","","","cell2.us-east-1.prod.control-plane.aurora.aws.dev","","false"
"98.86.191.141","elbwww.vuzix.com","","","","","elbwww.vuzix.com|www.vuzix.com","","false"
"98.86.191.142","elmore.dpps.us-east-1.rsecinf.alameda.aws.dev","","","","","elmore.dpps.us-east-1.rsecinf.alameda.aws.dev|private.elmore.dpps.us-east-1.rsecinf.alameda.aws.dev","","false"
"98.86.191.147","bluebeam-dev.com","","","","","bluebeam-dev.com|*.bluebeam-dev.com","","false"
"98.86.191.155","*.auth.temenos-cloud.net","","","","","*.auth.temenos-cloud.net|auth.temenos-cloud.net","","false"
"98.86.191.159","coder.dev.gotribal.ai","","","","","coder.dev.gotribal.ai|*.coder.dev.gotribal.ai","","false"
"98.86.191.162","*.us-east-1.osis.amazonaws.com","","","","","*.us-east-1.osis.amazonaws.com|*.osis.us-east-1.vpce.amazonaws.com","","false"
"98.86.191.163","*.mergent.com","","","","","*.mergent.com|fordinvestoredge.com|eventsdata.com|*.mergentkbr.com|*.eventsdata.net|*.mergentinvestoredge.com|eventsdata.net|*.mergentkbr.net|mergentarchives.com|*.eventsdata.com|webreports.net|*.mergentarchives.com|mergentkbr.com|mergentkbr.net|mergentmddi.com|*.webreports.net|mergentinvestoredge.com|*.mergentmddi.net|mergentmddi.net|*.fordinvestoredge.com|*.mergentmddi.com|mergent.com","","false"
"98.86.191.171","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"98.86.191.185","kube-apiserver","","","","","9bf1b359622e17044517e9b0608973ac.gr7.us-east-1.eks.amazonaws.com|ip-172-16-63-116.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.193.167.17|172.16.63.116","false"
"98.86.191.188","app.remaxhomeplan.com","","","","","app.remaxhomeplan.com|*.app.remaxhomeplan.com","","false"
"98.86.191.191","*.continuousplatform.com","","","","","*.continuousplatform.com","","false"
"98.86.191.194","*.us-east-1.eds.jihm.amazon.dev","","","","","*.us-east-1.eds.jihm.amazon.dev|*.corp.us-east-1.eds.jihm.amazon.dev|a.prdd3.us-east-1.eds.jihm.amazon.dev","","false"
"98.86.191.197","kube-apiserver","","","","","c1f13c1da9acaaf6f3aa72c3fdae266e.gr7.us-east-1.eks.amazonaws.com|ip-172-16-184-245.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.171.175|172.16.184.245","false"
"98.86.191.199","*.isg.deere.com","","","","","*.isg.deere.com|*.cert.isg.deere.com|*.dev.isg.deere.com","","false"
"98.86.191.200","*.themisintelligence.ai","","","","","*.themisintelligence.ai|themisintelligence.ai","","false"
"98.86.191.202","*.dev.hstream.com","","","","","*.dev.hstream.com","","false"
"98.86.191.206","*.efolder.co","","","","","*.efolder.co","","false"
"98.86.191.208","kube-apiserver","","","","","7d723b6b989408c21aac0b4570573e4a.gr7.us-east-1.eks.amazonaws.com|ip-172-16-175-201.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.2.170|172.16.175.201","false"
