IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"13.125.66.87","event-v3.vingle.network","","","","","event-v3.vingle.network|event-v3-epaccount.vingle.network","","false"
"13.125.66.103","*.gpojsjny52oj.gw.gpcloudservice.com","Palo Alto Networks, Inc.","US","Santa Clara","California","*.gpojsjny52oj.gw.gpcloudservice.com","","false"
"13.125.66.121","*.game.playstove.com","","","","","*.game.playstove.com","","false"
"13.125.66.122","alda.finance","","","","","alda.finance|*.alda.finance","","false"
"13.125.66.145","manager.worksup.co.kr","","","","","demo.worksup.co.kr|manager.worksup.co.kr","","false"
"13.125.66.150","api.teeon.kr","","","","","api.teeon.kr","","false"
"13.125.66.153","*.ovx.ai","","","","","*.ovx.ai|ovx.ai","","false"
"13.125.66.156","oneharim.com","","","","","oneharim.com|*.oneharim.com","","false"
"13.125.66.160","ip-172-26-2-46","","","","","ip-172-26-2-46","","true"
"13.125.66.176","stage.naro.coach","","","","","stage.naro.coach|*.stage.naro.coach","","false"
"13.125.66.177","*.bakaobank.cloud","","","","","*.bakaobank.cloud|*.stg.bakaobank.cloud|*.test.bakaobank.cloud|*.dev.bakaobank.cloud","","false"
"13.125.66.178","*.pod.shop","","","","","*.pod.shop","","false"
"13.125.66.179","kube-apiserver","","","","","65340d9b64d07745f66532cf9e36b7dd.gr7.ap-northeast-2.eks.amazonaws.com|ip-10-0-124-180.ap-northeast-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.21.84.35|10.0.124.180","false"
"13.125.66.181","*.innoboost.co.kr","","","","","*.innoboost.co.kr|innoboost.co.kr","","false"
"13.125.66.184","*.motiv-i.com","","","","","*.motiv-i.com|a-link.co.kr|crosstarget.co.kr|cross-target.com|*.a-link.co.kr|*.exelbid.com|*.crosstarget.co.kr|exelbid.com|*.cross-target.com","","false"
"13.125.66.182","ip-172-31-15-82.ap-northeast-2.compute.internal","SomeOrganization","--","SomeCity","SomeState","","","true"
"13.125.66.196","*.log.infra.music-flo.io","","","","","*.log.infra.music-flo.io|log.infra.music-flo.io","","false"
"13.125.66.203","restogenie.co.kr","","","","","restogenie.co.kr|*.restogenie.co.kr","","false"
"13.125.66.205","*.veclo.ai","","","","","*.veclo.ai","","false"
"13.125.66.207","kube-apiserver","","","","","5d8b2aef0c8d316aeaf06895067b03fc.yl4.ap-northeast-2.eks.amazonaws.com|ip-172-16-37-13.ap-northeast-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.59.232|172.16.37.13","false"
"13.125.66.209","*.deoklab.com","","","","","*.deoklab.com","","false"
"13.125.66.213","*.joy-works.co.kr","","","","","*.joy-works.co.kr|joy-works.co.kr","","false"
