IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"13.251.119.235","campaign.payremit.com","","","","","campaign.payremit.com","","false"
"13.251.119.236","*.cc.easebar.com","","","","","*.cc.easebar.com","","false"
"13.251.119.241","*.hellay.net","","","","","*.hellay.net","","false"
"13.251.119.240","pg.com","","","","","pg.com|*.pg.com","","false"
"13.251.119.254","*.realila.sg","","","","","*.realila.sg","","false"
"13.251.120.2","payment.appon.vn","","","","","payment.appon.vn","","false"
"13.251.120.11","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.justcar.co.th|justcar.co.th","","false"
"13.251.120.14","unicornasia.fcshosted.com","","","","","unicornasia.fcshosted.com","","false"
"13.251.120.30","*.ap-southeast-1.es.amazonaws.com","","","","","*.ap-southeast-1.es.amazonaws.com","","false"
"13.251.120.36","wyb.cq.cn","","","","","wyb.cq.cn|*.wyb.cq.cn","","false"
"13.251.120.43","*.pocketfm.in","","","","","*.pocketfm.in","","false"
"13.251.120.45","*.elivehive.com","","","","","*.elivehive.com|elivehive.com","","false"
"13.251.120.49","concurrency2.delivery.ap.theplatform.com","","","","","concurrency2.delivery.ap.theplatform.com|concurrency2.delivery.us.theplatform.com|concurrency2.delivery.bravo.k8s.asg.theplatform.com","","false"
"13.251.120.53","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"13.251.120.56","*.technopurple.org","","","","","*.technopurple.org|technopurple.in|technopurple.com|technopurple.org|*.technopurple.in|*.technopurple.com","","false"
"13.251.120.55","eu.memotech.cpaglobal.com","Camelot UK Bidco Limited","GB","London","","eu.memotech.cpaglobal.com|test.eu.memotech.cpaglobal.com","","false"
"13.251.120.60","goface.me","","","","","goface.me|*.goface.me","","false"
"13.251.120.76","*.k8s.sandbx.co","","","","","*.k8s.sandbx.co|*.api.finsys.sandbx.co|*.renwu.sandbx.co|*.finsys.sandbx.co|*.dobby-grc.sandbx.co|*.admin.finsys.sandbx.co|*.sandbx.co|*.api.wenda.sandbx.co|*.api.renwu.sandbx.co|*.admin.renwu.sandbx.co|*.tyrion.sandbx.co|*.admin.dobby-grc.sandbx.co|*.api.dobby-grc.sandbx.co|*.wenda.sandbx.co|*.admin.wenda.sandbx.co","","false"
"13.251.120.92","*.ccv.vxceed.net","","","","","*.ccv.vxceed.net","","false"
"13.251.120.109","mothercare.co.id","Magento Cloud","FR","","","","","true"
"13.251.120.113","*.unibenfoods.com","","","","","*.unibenfoods.com|unibenfoods.com","","false"
"13.251.120.119","*.senheng.com.my","","","","","*.senheng.com.my","","false"
"13.251.120.120","*.acc.co.id","PT. Astra Sedaya Finance","ID","","DKI Jakarta","*.acc.co.id|acc.co.id","","false"
"13.251.120.129","taylor-brunswick.3cx.hk","","","","","taylor-brunswick.3cx.hk","","false"
"13.251.120.123","*.vyapaar-vistaar.in","","","","","*.vyapaar-vistaar.in|vyapaar-vistaar.in","","false"
"13.251.120.125","getttgo.com","","","","","getttgo.com|*.getttgo.com","","false"
"13.251.120.143","propertyguru.com.sg","","","","","propertyguru.com.sg|*.commercialguru.com|*.propertyguru.com.sg|rumah.com|commercialguru.com.sg|commercialguru.com|propertyguru.com|*.commercialguru.com.sg|ddproperty.com|*.rumah.com|*.ddproperty.com|propertyguru.com.my|*.propertyguru.com.my|*.propertyguru.com","","false"
"13.251.120.146","*.plus.xsense.co.th","","","","","*.plus.xsense.co.th","","false"
"13.251.120.155","look.realphydream-feblove.xyz","","","","","look.realphydream-feblove.xyz","","false"
"13.251.120.158","ontrace.globe.com.ph","Globe Telecom, Inc.","PH","Taguig","","ontrace.globe.com.ph|www.ontrace.globe.com.ph","","false"
"13.251.120.167","www.doitfitness.com.sg","","","","","www.doitfitness.com.sg|doitfitness.com.sg","","false"
"13.251.120.169","*.firmachain.dev","","","","","*.firmachain.dev","","false"
"13.251.120.170","cv.ap-southeast-1.netapp.com","","","","","cv.ap-southeast-1.netapp.com","","false"
"13.251.120.175","ip-172-31-2-1","localhost","JP","","NICCOM","","","false"
