IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"34.213.60.121","*.us-west-2.es-regression.amazonaws.com","","","","","*.us-west-2.es-regression.amazonaws.com|*.cell-01.us-west-2.es-regression.amazonaws.com","","false"
"34.213.60.131","*.getblue.io","","","","","*.getblue.io","","false"
"34.213.60.133","*.myjazva.com","","","","","*.myjazva.com|myjazva.com","","false"
"34.213.60.134","qa.monumentalsportsnetwork.com","","","","","qa.monumentalsportsnetwork.com","","false"
"34.213.60.141","endpoint1.collection.us2.sumologic.com","","","","","endpoint1.collection.us2.sumologic.com|endpoint4.collection.us2.sumologic.com|endpoint3.collection.us2.sumologic.com|endpoint7.collection.us2.sumologic.com|endpoint8.collection.us2.sumologic.com|endpoint6.collection.us2.sumologic.com|endpoint2.collection.us2.sumologic.com|endpoint5.collection.us2.sumologic.com","","false"
"34.213.60.154","kube-apiserver","","","","","72766273ca6fd3308c8d4687b05cf31f.gr7.us-west-2.eks.amazonaws.com|ip-10-0-116-194.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|11.0.2.10|10.0.116.194","false"
"34.213.60.162","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"34.213.60.163","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"34.213.60.166","grafana.gb.miarecdev.net","","","","","grafana.gb.miarecdev.net","","false"
"34.213.60.170","*.devo-cell-0.us-west-2.lambda.aws.a2z.com","","","","","*.devo-cell-0.us-west-2.lambda.aws.a2z.com","","false"
"34.213.60.173","api.pdx4-1.prod.pulsar.elb.aws.a2z.com","","","","","api.pdx4-1.prod.pulsar.elb.aws.a2z.com|api.pdx4.prod.pulsar.elb.aws.a2z.com","","false"
"34.213.60.180","*.stg.space.id","","","","","*.stg.space.id|stg.space.id","","false"
"34.213.60.183","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"34.213.60.192","*.wixstatic.com","","","","","*.wixstatic.com|wixstatic.com","","false"
"34.213.60.215","allsumjobs.com","","","","","allsumjobs.com|www.allsumjobs.com","","false"
"34.213.60.217","*.dev.profiles.trimblecloud.com","","","","","*.dev.profiles.trimblecloud.com","","false"
"34.213.60.218","dev5.waav.com","","","","","dev5.waav.com","","false"
"34.213.60.239","adpromanager.adventa.solutions","","","","","adpromanager.adventa.solutions","","false"
"34.213.60.242","*.verkada.com","","","","","*.verkada.com|*.vcamera.net|*.command.verkada.com|*.control.verkada.com","","false"
"34.213.60.241","*.croop.mx","","","","","*.croop.mx|croop.mx","","false"
"34.213.60.248","prestigenerds.io","","","","","prestigenerds.io|*.prestigenerds.io","","false"
"34.213.60.252","*.styldod.com","","","","","*.styldod.com","","false"
"34.213.61.8","lordbusiness-2.filevinedev.com","","","","","lordbusiness-2.filevinedev.com|*.filv.in|*.filevinedev.com","","false"
"34.213.61.16","qa.venafi.io","","","","","qa.venafi.io|*.qa.venafi.io","","false"
"34.213.61.27","*.test.sentinelcloud.com","","","","","*.test.sentinelcloud.com","","false"
"34.213.61.30","*.animaker.com","","","","","*.animaker.com","","false"
"34.213.61.31","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"34.213.61.38","embark.integ.amazon.com","Amazon.com Inc.","US","Seattle","Washington","embark.integ.amazon.com","","false"
"34.213.61.40","wip-qa.pdm.autodesk.com","Autodesk, Inc.","US","San Rafael","California","wip-qa.pdm.autodesk.com|abus.qa.pdm.autodesk.com|migrate.wipdm-c-uw2-qa.cloudos.autodesk.com|migrate.wipdm-c-uw2-qa-test.cloudos.autodesk.com|wip.wipdm-c-uw2-qa.cloudos.autodesk.com|sa.wipdm-c-uw2-qa.cloudos.autodesk.com|wip.wipdm-c-uw2-qa-test.cloudos.autodesk.com|sa.wipdm-c-uw2-qa-test.cloudos.autodesk.com|wip-internal.wipdm-c-uw2-qa.cloudos.autodesk.com|wip-internal.wipdm-c-uw2-qa-test.cloudos.autodesk.com","","false"
"34.213.61.45","hec.17d0cf.4c65.log.cdd.net.sap","","","","","hec.17d0cf.4c65.log.cdd.net.sap","","false"
"34.213.61.61","snapchatoracle-prod.boomi.cloud","","","","","snapchatoracle-prod.boomi.cloud","","false"
"34.213.61.57","www.example.com","","","","","","","true"
"34.213.61.78","callenq.com","","","","","callenq.com|*.callenq.com","","false"
"34.213.61.80","prd.com2us-roca.com","","","","","prd.com2us-roca.com","","false"
"34.213.61.90","letsencrypt-nginx-proxy-companion","","","","","","","true"
"34.213.61.98","*.us.logpoint.cloud","","","","","*.us.logpoint.cloud","","false"
"34.213.61.103","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"34.213.61.107","v3careers.com","","","","","v3careers.com|*.v3careers.com","","false"
"34.213.61.111","bruinday.ucla.edu","University of California, Los Angeles","US","","California","bruinday.ucla.edu|stage.bruinday.ucla.edu|www.bruinday.ucla.edu","","false"
"34.213.61.112","*.colleague.elluciancloud.com","Ellucian Company L.P.","US","Reston","Virginia","*.colleague.elluciancloud.com|colleague.elluciancloud.com","","false"
"34.213.61.116","*.pwstasp.com","","","","","*.pwstasp.com","","false"
"34.213.61.124","csptoken.prod.ccs.mcafee.com","McAfee, Inc.","US","","California","csptoken.prod.ccs.mcafee.com|csptoken.ccs.mcafee.com|csptoken.int.ccs.mcafee.com|csptoken.int.prod.ccs.mcafee.com|csptoken.int.staging.ccs.mcafee.com|csptoken.staging.ccs.mcafee.com","","false"
"34.213.61.141","*.eforms.ihss.ca.gov","State of California","US","","California","*.eforms.ihss.ca.gov|eforms.ihss.ca.gov","","false"
"34.213.61.150","34.213.61.150","","","","","","","false"
"34.213.61.153","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
