IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"34.193.136.63","mobianx.com","","","","","mobianx.com|*.mobianx.com","","false"
"34.193.136.84","*.noah-eng-iad10-009.splunkcloud.com","Splunk LLC","US","San Francisco","California","*.noah-eng-iad10-009.splunkcloud.com|noah-eng-iad10-009.splunkcloud.com|*.pvt.noah-eng-iad10-009.splunkcloud.com|http-inputs-noah-eng-iad10-009.splunkcloud.com|*.http-inputs-noah-eng-iad10-009.splunkcloud.com|akamai-inputs-noah-eng-iad10-009.splunkcloud.com|*.akamai-inputs-noah-eng-iad10-009.splunkcloud.com|http-inputs-ack-noah-eng-iad10-009.splunkcloud.com|*.http-inputs-ack-noah-eng-iad10-009.splunkcloud.com|http-inputs-firehose-noah-eng-iad10-009.splunkcloud.com|*.http-inputs-firehose-noah-eng-iad10-009.splunkcloud.com|pvt.noah-eng-iad10-009.splunkcloud.com","","false"
"34.193.136.91","vcache.siemens.cloud","","","","","","","false"
"34.193.136.95","proxy.hidden-stream-6470.herokuspace.com","","","","","proxy.hidden-stream-6470.herokuspace.com","","false"
"34.193.136.105","myhn.com","","","","","myhn.com|*.healthnetwork.com|*.myhn.com","","false"
"34.193.136.106","spt.infor.com","","","","","spt.infor.com|sptprod.infor.com","","false"
"34.193.136.121","*.aws.smpnet.com","","","","","*.aws.smpnet.com","","false"
"34.193.136.127","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"34.193.136.143","developer.unity-apm.powerfactors.app","","","","","developer.unity-apm.powerfactors.app","","false"
"34.193.136.149","api.readwithbookbound.com","","","","","api.readwithbookbound.com","","false"
"34.193.136.151","*.grass.io","","","","","*.grass.io","","false"
"34.193.136.156","*.f6n3q3wfgze5t.us-east-1.cs.amazonlightsail.com","","","","","*.f6n3q3wfgze5t.us-east-1.cs.amazonlightsail.com","","false"
"34.193.136.157","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"34.193.136.160","monitoring.xrplf.org","","","","","monitoring.xrplf.org|push.monitoring.xrplf.org","","false"
"34.193.136.164","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"34.193.136.168","*.instructionalfundingtest.cfadevelop.com","","","","","*.instructionalfundingtest.cfadevelop.com","","false"
"34.193.136.189","kyb.fuuz.app","","","","","kyb.fuuz.app|sftp.kyb.fuuz.app|api.kyb.fuuz.app|inbox.kyb.fuuz.app","","false"
"34.193.136.191","*.yeswearemad.com","","","","","*.yeswearemad.com","","false"
"34.193.136.193","*.floorzap.com","","","","","*.floorzap.com|floorzap.com","","false"
"34.193.136.214","*.filecloudonline.com","","","","","*.filecloudonline.com|filecloudonline.com","","false"
"34.193.136.218","*.openfin.co","","","","","*.openfin.co|openfin.co","","false"
"34.193.136.225","ip-172-31-88-223.ec2.internal","Unspecified","US","","","ip-172-31-88-223.ec2.internal","","false"
"34.193.136.227","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"34.193.136.229","*.dodgeqa.com","","","","","*.dodgeqa.com","","false"
"34.193.136.236","tpp-spss-api.thepeopleplatform.com","","","","","tpp-spss-api.thepeopleplatform.com","","false"
