IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"108.175.60.139","*.s3.us-gov-east-1.amazonaws.com","","","","","*.s3.us-gov-east-1.amazonaws.com|s3.dualstack.us-gov-east-1.amazonaws.com|s3-control.us-gov-east-1.amazonaws.com|s3.us-gov-east-1.amazonaws.com|*.s3-accesspoint.us-gov-east-1.amazonaws.com|s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-us-gov-east-1.amazonaws.com|*.s3-fips.us-gov-east-1.amazonaws.com|*.s3-us-gov-east-1.amazonaws.com|*.s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-deprecated.us-gov-east-1.amazonaws.com|s3-control.dualstack.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.us-gov-east-1.amazonaws.com|*.s3-fips-us-gov-east-1.amazonaws.com|s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3.dualstack.us-gov-east-1.amazonaws.com|*.s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-deprecated.us-gov-east-1.amazonaws.com|*.s3-control-fips.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-control.us-gov-east-1.amazonaws.com|*.s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com|s3-fips.us-gov-east-1.amazonaws.com|*.s3-control.dualstack.us-gov-east-1.amazonaws.com|s3-control-fips.us-gov-east-1.amazonaws.com|s3-fips-us-gov-east-1.amazonaws.com","","false"
"108.175.60.194","*.s3.us-gov-east-1.amazonaws.com","","","","","*.s3.us-gov-east-1.amazonaws.com|s3.dualstack.us-gov-east-1.amazonaws.com|s3-control.us-gov-east-1.amazonaws.com|s3.us-gov-east-1.amazonaws.com|*.s3-accesspoint.us-gov-east-1.amazonaws.com|s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-us-gov-east-1.amazonaws.com|*.s3-fips.us-gov-east-1.amazonaws.com|*.s3-us-gov-east-1.amazonaws.com|*.s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-deprecated.us-gov-east-1.amazonaws.com|s3-control.dualstack.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.us-gov-east-1.amazonaws.com|*.s3-fips-us-gov-east-1.amazonaws.com|s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3.dualstack.us-gov-east-1.amazonaws.com|*.s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-deprecated.us-gov-east-1.amazonaws.com|*.s3-control-fips.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-control.us-gov-east-1.amazonaws.com|*.s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com|s3-fips.us-gov-east-1.amazonaws.com|*.s3-control.dualstack.us-gov-east-1.amazonaws.com|s3-control-fips.us-gov-east-1.amazonaws.com|s3-fips-us-gov-east-1.amazonaws.com","","false"
"108.175.62.192","*.s3.us-gov-east-1.amazonaws.com","","","","","*.s3.us-gov-east-1.amazonaws.com|s3.dualstack.us-gov-east-1.amazonaws.com|s3-control.us-gov-east-1.amazonaws.com|s3.us-gov-east-1.amazonaws.com|*.s3-accesspoint.us-gov-east-1.amazonaws.com|s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-us-gov-east-1.amazonaws.com|*.s3-fips.us-gov-east-1.amazonaws.com|*.s3-us-gov-east-1.amazonaws.com|*.s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-deprecated.us-gov-east-1.amazonaws.com|s3-control.dualstack.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.us-gov-east-1.amazonaws.com|*.s3-fips-us-gov-east-1.amazonaws.com|s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3.dualstack.us-gov-east-1.amazonaws.com|*.s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-deprecated.us-gov-east-1.amazonaws.com|*.s3-control-fips.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-control.us-gov-east-1.amazonaws.com|*.s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com|s3-fips.us-gov-east-1.amazonaws.com|*.s3-control.dualstack.us-gov-east-1.amazonaws.com|s3-control-fips.us-gov-east-1.amazonaws.com|s3-fips-us-gov-east-1.amazonaws.com","","false"
"108.175.61.157","*.s3.us-gov-east-1.amazonaws.com","","","","","*.s3.us-gov-east-1.amazonaws.com|s3.dualstack.us-gov-east-1.amazonaws.com|s3-control.us-gov-east-1.amazonaws.com|s3.us-gov-east-1.amazonaws.com|*.s3-accesspoint.us-gov-east-1.amazonaws.com|s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-us-gov-east-1.amazonaws.com|*.s3-fips.us-gov-east-1.amazonaws.com|*.s3-us-gov-east-1.amazonaws.com|*.s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-deprecated.us-gov-east-1.amazonaws.com|s3-control.dualstack.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.us-gov-east-1.amazonaws.com|*.s3-fips-us-gov-east-1.amazonaws.com|s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3.dualstack.us-gov-east-1.amazonaws.com|*.s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-deprecated.us-gov-east-1.amazonaws.com|*.s3-control-fips.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-control.us-gov-east-1.amazonaws.com|*.s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com|s3-fips.us-gov-east-1.amazonaws.com|*.s3-control.dualstack.us-gov-east-1.amazonaws.com|s3-control-fips.us-gov-east-1.amazonaws.com|s3-fips-us-gov-east-1.amazonaws.com","","false"
"108.175.61.243","*.s3.us-gov-east-1.amazonaws.com","","","","","*.s3.us-gov-east-1.amazonaws.com|s3.dualstack.us-gov-east-1.amazonaws.com|s3-control.us-gov-east-1.amazonaws.com|s3.us-gov-east-1.amazonaws.com|*.s3-accesspoint.us-gov-east-1.amazonaws.com|s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-us-gov-east-1.amazonaws.com|*.s3-fips.us-gov-east-1.amazonaws.com|*.s3-us-gov-east-1.amazonaws.com|*.s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-deprecated.us-gov-east-1.amazonaws.com|s3-control.dualstack.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.us-gov-east-1.amazonaws.com|*.s3-fips-us-gov-east-1.amazonaws.com|s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3.dualstack.us-gov-east-1.amazonaws.com|*.s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-deprecated.us-gov-east-1.amazonaws.com|*.s3-control-fips.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-control.us-gov-east-1.amazonaws.com|*.s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com|s3-fips.us-gov-east-1.amazonaws.com|*.s3-control.dualstack.us-gov-east-1.amazonaws.com|s3-control-fips.us-gov-east-1.amazonaws.com|s3-fips-us-gov-east-1.amazonaws.com","","false"
"108.175.62.25","*.s3.us-gov-east-1.amazonaws.com","","","","","*.s3.us-gov-east-1.amazonaws.com|s3.dualstack.us-gov-east-1.amazonaws.com|s3-control.us-gov-east-1.amazonaws.com|s3.us-gov-east-1.amazonaws.com|*.s3-accesspoint.us-gov-east-1.amazonaws.com|s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-us-gov-east-1.amazonaws.com|*.s3-fips.us-gov-east-1.amazonaws.com|*.s3-us-gov-east-1.amazonaws.com|*.s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-deprecated.us-gov-east-1.amazonaws.com|s3-control.dualstack.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.us-gov-east-1.amazonaws.com|*.s3-fips-us-gov-east-1.amazonaws.com|s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3.dualstack.us-gov-east-1.amazonaws.com|*.s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-deprecated.us-gov-east-1.amazonaws.com|*.s3-control-fips.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-control.us-gov-east-1.amazonaws.com|*.s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com|s3-fips.us-gov-east-1.amazonaws.com|*.s3-control.dualstack.us-gov-east-1.amazonaws.com|s3-control-fips.us-gov-east-1.amazonaws.com|s3-fips-us-gov-east-1.amazonaws.com","","false"
"108.175.61.116","*.s3.us-gov-east-1.amazonaws.com","","","","","*.s3.us-gov-east-1.amazonaws.com|s3.dualstack.us-gov-east-1.amazonaws.com|s3-control.us-gov-east-1.amazonaws.com|s3.us-gov-east-1.amazonaws.com|*.s3-accesspoint.us-gov-east-1.amazonaws.com|s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-us-gov-east-1.amazonaws.com|*.s3-fips.us-gov-east-1.amazonaws.com|*.s3-us-gov-east-1.amazonaws.com|*.s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-deprecated.us-gov-east-1.amazonaws.com|s3-control.dualstack.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.us-gov-east-1.amazonaws.com|*.s3-fips-us-gov-east-1.amazonaws.com|s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3.dualstack.us-gov-east-1.amazonaws.com|*.s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-deprecated.us-gov-east-1.amazonaws.com|*.s3-control-fips.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-control.us-gov-east-1.amazonaws.com|*.s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com|s3-fips.us-gov-east-1.amazonaws.com|*.s3-control.dualstack.us-gov-east-1.amazonaws.com|s3-control-fips.us-gov-east-1.amazonaws.com|s3-fips-us-gov-east-1.amazonaws.com","","false"
"108.175.61.239","*.s3.us-gov-east-1.amazonaws.com","","","","","*.s3.us-gov-east-1.amazonaws.com|s3.dualstack.us-gov-east-1.amazonaws.com|s3-control.us-gov-east-1.amazonaws.com|s3.us-gov-east-1.amazonaws.com|*.s3-accesspoint.us-gov-east-1.amazonaws.com|s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-us-gov-east-1.amazonaws.com|*.s3-fips.us-gov-east-1.amazonaws.com|*.s3-us-gov-east-1.amazonaws.com|*.s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-deprecated.us-gov-east-1.amazonaws.com|s3-control.dualstack.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.us-gov-east-1.amazonaws.com|*.s3-fips-us-gov-east-1.amazonaws.com|s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3.dualstack.us-gov-east-1.amazonaws.com|*.s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-deprecated.us-gov-east-1.amazonaws.com|*.s3-control-fips.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-control.us-gov-east-1.amazonaws.com|*.s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com|s3-fips.us-gov-east-1.amazonaws.com|*.s3-control.dualstack.us-gov-east-1.amazonaws.com|s3-control-fips.us-gov-east-1.amazonaws.com|s3-fips-us-gov-east-1.amazonaws.com","","false"
"108.175.61.223","*.s3.us-gov-east-1.amazonaws.com","","","","","*.s3.us-gov-east-1.amazonaws.com|s3.dualstack.us-gov-east-1.amazonaws.com|s3-control.us-gov-east-1.amazonaws.com|s3.us-gov-east-1.amazonaws.com|*.s3-accesspoint.us-gov-east-1.amazonaws.com|s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-us-gov-east-1.amazonaws.com|*.s3-fips.us-gov-east-1.amazonaws.com|*.s3-us-gov-east-1.amazonaws.com|*.s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-deprecated.us-gov-east-1.amazonaws.com|s3-control.dualstack.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.us-gov-east-1.amazonaws.com|*.s3-fips-us-gov-east-1.amazonaws.com|s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3.dualstack.us-gov-east-1.amazonaws.com|*.s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-deprecated.us-gov-east-1.amazonaws.com|*.s3-control-fips.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-control.us-gov-east-1.amazonaws.com|*.s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com|s3-fips.us-gov-east-1.amazonaws.com|*.s3-control.dualstack.us-gov-east-1.amazonaws.com|s3-control-fips.us-gov-east-1.amazonaws.com|s3-fips-us-gov-east-1.amazonaws.com","","false"
"108.175.62.223","*.s3.us-gov-east-1.amazonaws.com","","","","","*.s3.us-gov-east-1.amazonaws.com|s3.dualstack.us-gov-east-1.amazonaws.com|s3-control.us-gov-east-1.amazonaws.com|s3.us-gov-east-1.amazonaws.com|*.s3-accesspoint.us-gov-east-1.amazonaws.com|s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-us-gov-east-1.amazonaws.com|*.s3-fips.us-gov-east-1.amazonaws.com|*.s3-us-gov-east-1.amazonaws.com|*.s3-fips.dualstack.us-gov-east-1.amazonaws.com|s3-deprecated.us-gov-east-1.amazonaws.com|s3-control.dualstack.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.us-gov-east-1.amazonaws.com|*.s3-fips-us-gov-east-1.amazonaws.com|s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3.dualstack.us-gov-east-1.amazonaws.com|*.s3-control-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-deprecated.us-gov-east-1.amazonaws.com|*.s3-control-fips.us-gov-east-1.amazonaws.com|*.s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com|*.s3-control.us-gov-east-1.amazonaws.com|*.s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com|s3-fips.us-gov-east-1.amazonaws.com|*.s3-control.dualstack.us-gov-east-1.amazonaws.com|s3-control-fips.us-gov-east-1.amazonaws.com|s3-fips-us-gov-east-1.amazonaws.com","","false"
