IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"44.238.202.8","muyangchen.com","","","","","muyangchen.com|bio.muyangchen.com|research.muyangchen.com|project.muyangchen.com|www.muyangchen.com|book.muyangchen.com|teaching.muyangchen.com|contact.muyangchen.com","","false"
"44.238.202.12","*.us-west-2.osis.amazonaws.com","","","","","*.us-west-2.osis.amazonaws.com|*.osis.us-west-2.vpce.amazonaws.com","","false"
"44.238.202.19","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"44.238.202.42","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"44.238.202.46","prod.emptyshaker.com","","","","","prod.emptyshaker.com|*.prod.emptyshaker.com","","false"
"44.238.202.49","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-02.us-west-2.es.amazonaws.com","","false"
"44.238.202.66","aea-alb-dummy-default-cert.aea.amazon.com","Amazon.com Inc.","US","Seattle","Washington","aea-alb-dummy-default-cert.aea.amazon.com","","false"
"44.238.202.69","kube-apiserver","","","","","15dce8973452b6af23d359113ab59dc7.gr7.us-west-2.eks.amazonaws.com|ip-172-16-122-49.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.22.93.200|172.16.122.49","false"
"44.238.202.68","*.k8s.dev.5c10.org","","","","","*.k8s.dev.5c10.org","","false"
"44.238.202.77","crm.gpausa.com","","","","","crm.gpausa.com|gpausa.com|www.gpausa.com","","false"
"44.238.202.81","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"44.238.202.82","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"44.238.202.96","markroland.com","","","","","*.markroland.com|markroland.com","","false"
"44.238.202.98","assets.origin.blocklet.io","","","","","assets.origin.blocklet.io","","false"
"44.238.202.104","np-s3-wally2b.pdx2.prod.zpath.net","Zscaler","US","San Jose","California","np-s3-wally2b.pdx2.prod.zpath.net","","false"
"44.238.202.112","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-02.us-west-2.es.amazonaws.com","","false"
"44.238.202.120","kube-apiserver","","","","","a11518308651e689eb076b5a3796c2a0.gr7.us-west-2.eks.amazonaws.com|ip-172-16-104-95.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.1.55|172.16.104.95","false"
"44.238.202.124","*.netsarang.com","","","","","*.netsarang.com|*.netsarang.co.kr|*.xshell.com|xshell.com|netsarangactivate.com|netsarang.co.kr|*.netsarangactivate.com|*.netsarangupdate.com|*.netsarangapi.com|netsarang.com","","false"
"44.238.202.125","codepen-staging.com","","","","","codepen-staging.com|*.codepen-staging.com","","false"
"44.238.202.126","machydro.ca","","","","","machydro.ca|*.machydro.ca","","false"
"44.238.202.128","*.adionsystems.com","","","","","*.adionsystems.com","","false"
"44.238.202.130","echoheaders.amazon.com","","","","","echoheaders.amazon.com|frontier-dev.amazon.com|self-test-1.amazon.com|dev.test.frontier.a2z.com|ec2co-ecsel-1pk4r664it5xo-2062368518.us-west-2.elb.amazonaws.com|cf.test.frontier.a2z.com|bulbinputdev.frontier.a2z.com|tmsandbox.amazon.com|echo-headers.aka.amazon.com|dev.cdn-selfservice.edgecxn.amazon.dev","","false"
"44.238.202.133","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"44.238.202.135","redirect-first.test.duosecurity.com","","","","","redirect-first.test.duosecurity.com","","false"
"44.238.202.134","*.huanjame.mq-dev.us-west-2.on.aws","","","","","*.huanjame.mq-dev.us-west-2.on.aws","","false"
