IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"3.129.236.179","kube-apiserver","","","","","a33aaa1ef528ed1ec2b4e51933fb4807.gr7.us-east-2.eks.amazonaws.com|ip-10-0-112-130.us-east-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.164.225|10.0.112.130","false"
"3.129.236.180","rateyourproject.org","","","","","rateyourproject.org|*.rateyourproject.org","","false"
"3.129.236.181","*.iap-prod.itential.io","","","","","*.iap-prod.itential.io|*.itential.io","","false"
"3.129.236.191","api-poc.alpyne.tech","","","","","api-poc.alpyne.tech","","false"
"3.129.236.189","*.orchestrated.com","","","","","*.orchestrated.com|orchestrated.com","","false"
"3.129.236.194","aactiva.canacintra.org.mx","","","","","aactiva.canacintra.org.mx|www.aactiva.canacintra.org.mx","","false"
"3.129.235.144","example.com","","","","","","","true"
"3.129.236.223","adminapi.zemocard.com","","","","","adminapi.zemocard.com","","false"
"3.129.236.232","ip-172-31-33-199.us-east-2.compute.internal","","","","","ip-172-31-33-199.us-east-2.compute.internal","","true"
"3.129.236.230","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"3.129.236.240","strivacity.com","","","","","strivacity.com|*.strivacity.com","","false"
"3.129.236.241","*.joindrop.com","","","","","*.joindrop.com","","false"
"3.129.236.242","*.managedenterworks.com","","","","","*.managedenterworks.com|managedenterworks.com","","false"
"3.129.236.252","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"3.129.237.0","admin.uat.optimize.kyber.ai","Cowen Inc.","US","New York","New York","admin.uat.optimize.kyber.ai|identityapi.uat.optimize.kyber.ai|usersapi.uat.optimize.kyber.ai|spreadsheetapi.uat.optimize.kyber.ai|spreadsheet.uat.optimize.kyber.ai","","false"
"3.129.236.255","*.us-east-2.es.amazonaws.com","","","","","*.us-east-2.es.amazonaws.com","","false"
"3.129.237.1","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"3.129.237.3","*.unqork.io","","","","","*.unqork.io","","false"
"3.129.237.5","kube-apiserver","","","","","20dc8f2df771c5cb778a26480e82937c.gr7.us-east-2.eks.amazonaws.com|ip-172-16-116-237.us-east-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.243.1.198|172.16.116.237","false"
"3.129.237.9","devweb.drifan.com","","","","","devweb.drifan.com","","false"
"3.129.237.11","*.unhosting.site","","","","","*.unhosting.site|unhosting.site","","false"
"3.129.237.17","stage.dokanwholesale.com","","","","","stage.dokanwholesale.com","","false"
"3.129.237.23","*.us-east-2.es.amazonaws.com","","","","","*.us-east-2.es.amazonaws.com","","false"
"3.129.237.26","*.iot.us-east-2.amazonaws.com","Amazon.com, Inc.","US","Seattle","Washington","*.iot.us-east-2.amazonaws.com|iot.us-east-2.amazonaws.com","","false"
"3.129.237.45","*.unhosting.site","","","","","*.unhosting.site|unhosting.site","","false"
"3.129.237.44","beta.qsm-diagnostics.com","","","","","beta.qsm-diagnostics.com","","false"
"3.129.237.49","kube-apiserver","","","","","3b060b39ad9f87e2a7756585db9e117b.gr7.us-east-2.eks.amazonaws.com|ip-10-0-108-79.us-east-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.159.203|10.0.108.79","false"
"3.129.237.51","*.chuxintiaodong.com","","","","","*.chuxintiaodong.com|chuxintiaodong.com","","false"
"3.129.237.46","eth.id","","","","","eth.id|*.eth.id","","false"
"3.129.237.69","travisdash.humulo.com","","","","","travisdash.humulo.com","","false"
"3.129.237.63","*.us-east-2.es.amazonaws.com","","","","","*.us-east-2.es.amazonaws.com","","false"
"3.129.237.72","*.vlr4l2qilg03c.us-east-2.cs.amazonlightsail.com","","","","","*.vlr4l2qilg03c.us-east-2.cs.amazonlightsail.com","","false"
"3.129.237.71","do.smartwebcast.com","","","","","do.smartwebcast.com|app.smartwebcast.com|smartwebcast.com|www.smartwebcast.com","","false"
"3.129.237.66","school.700-apps.com","","","","","school.700-apps.com","","false"
"3.129.237.80","*.use.mediaserver.heliosnissan.net","","","","","*.use.mediaserver.heliosnissan.net|use.mediaserver.heliosnissan.net","","false"
"3.129.237.82","kube-apiserver","","","","","6d136a3c238ea1f6a18570f59dfcefd0.gr7.us-east-2.eks.amazonaws.com|ip-10-0-60-27.us-east-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.57.202|10.0.60.27","false"
"3.129.237.35","truechoicepack.com","","","","","truechoicepack.com|www.truechoicepack.com","","false"
"3.129.237.75","*.us-east-2.es.amazonaws.com","","","","","*.us-east-2.es.amazonaws.com","","false"
"3.129.237.88","inposto.digital","","","","","inposto.digital|*.inposto.digital","","false"
"3.129.237.95","*.easysend.io","","","","","*.easysend.io","","false"
"3.129.237.101","gamary.quickyorder.com","","","","","gamary.quickyorder.com","","false"
"3.129.237.108","indexer-a.nostra.finance","","","","","indexer-a.nostra.finance","","false"
"3.129.237.116","kube-apiserver","","","","","521c7ba8f1c090fff5fe717dc29d6685.gr7.us-east-2.eks.amazonaws.com|ip-172-16-62-47.us-east-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.120.4.181|172.16.62.47","false"
"3.129.237.145","mariorolandobaker.com","","","","","mariorolandobaker.com|www.mariorolandobaker.com","","false"
"3.129.237.128","magazine.kitchen-compare.co.il","","","","","magazine.kitchen-compare.co.il","","false"
"3.129.237.150","*.cluster.internal.tyk.technology","","","","","*.cluster.internal.tyk.technology|*.tyk.io","","false"
"3.129.237.133","horneroprop.com","","","","","horneroprop.com|www.horneroprop.com|*.horneroprop.com","","false"
"3.129.237.152","ketoapp.fresenius-kabi.com","","","","","ketoapp.fresenius-kabi.com|www.ketoapp.fresenius-kabi.com","","false"
"3.129.237.160","www.propcwizard.com","","","","","www.propcwizard.com","","false"
"3.129.237.110","americasnextinvestment.com","AmericasNextInvestment","US","Los Angeles","California","","","true"
"3.129.237.171","origin.byu-idaho-uat.byu-idaho.lower.church.brightspot.cloud","","","","","origin.byu-idaho-uat.byu-idaho.lower.church.brightspot.cloud|byu-idaho-uat.byu-idaho.lower.church.brightspot.cloud|*.origin.byu-idaho-uat.byu-idaho.lower.church.brightspot.cloud|verify.cms.byu-idaho-uat.byu-idaho.lower.church.brightspot.cloud|*.cms.byu-idaho-uat.byu-idaho.lower.church.brightspot.cloud|static.byu-idaho-uat.byu-idaho.lower.church.brightspot.cloud|*.byu-idaho-uat.byu-idaho.lower.church.brightspot.cloud|verify.origin.byu-idaho-uat.byu-idaho.lower.church.brightspot.cloud|cms.byu-idaho-uat.byu-idaho.lower.church.brightspot.cloud","","false"
"3.129.237.179","odoo.technationcs.net","","","","","odoo.technationcs.net|www.odoo.technationcs.net","","false"
